country,precipitation,AvMeanSurAirTemp,AvMaxSurAirTemp,AvMinSurAirTemp,longitude,latitude,group
Angola,1070.95,21.88,28.7,15.1,17.873887,-11.202692,high incidence
Angola,1056.66,21.67,28.53,14.87,17.873887,-11.202692,high incidence
Angola,1063.37,21.81,28.67,14.99,17.873887,-11.202692,high incidence
Angola,1071.04,21.72,28.57,14.93,17.873887,-11.202692,high incidence
Angola,1058.26,21.74,28.59,14.93,17.873887,-11.202692,high incidence
Suriname,2667.82,26.42,30.98,21.9,-56.027783,3.919305,high incidence
Suriname,1949.12,26.55,31.13,22.01,-56.027783,3.919305,high incidence
Suriname,2260.95,26.46,31.06,21.91,-56.027783,3.919305,high incidence
Suriname,1925.69,26.78,31.38,22.23,-56.027783,3.919305,high incidence
Suriname,2215.81,26.63,31.21,22.09,-56.027783,3.919305,high incidence
Suriname,2569.4,26.87,31.44,22.34,-56.027783,3.919305,high incidence
Suriname,2325.24,26.61,31.19,22.08,-56.027783,3.919305,high incidence
Suriname,2648.56,26.58,31.18,22.03,-56.027783,3.919305,high incidence
Suriname,2498.79,26.42,30.99,21.89,-56.027783,3.919305,high incidence
Suriname,2053.77,26.65,31.23,22.12,-56.027783,3.919305,high incidence
Suriname,2290.71,26.94,31.53,22.41,-56.027783,3.919305,high incidence
Suriname,2390.6,26.55,31.14,22.02,-56.027783,3.919305,low incidence
Suriname,2274.72,26.48,31.07,21.94,-56.027783,3.919305,low incidence
Suriname,2607.09,26.46,31.04,21.92,-56.027783,3.919305,low incidence
Suriname,2114.47,26.61,31.2,22.07,-56.027783,3.919305,low incidence
Suriname,2411.78,26.94,31.55,22.38,-56.027783,3.919305,low incidence
Suriname,2206.9,26.91,31.49,22.38,-56.027783,3.919305,low incidence
Suriname,2322.38,26.75,31.32,22.22,-56.027783,3.919305,low incidence
Suriname,2360.28,26.53,31.1,22.02,-56.027783,3.919305,low incidence
Suriname,1939.66,26.85,31.42,22.32,-56.027783,3.919305,low incidence
Suriname,2097.23,26.89,31.48,22.36,-56.027783,3.919305,low incidence
Suriname,2917.77,26.56,31.14,22.03,-56.027783,3.919305,low incidence
Ghana,1112.53,27.5,32.72,22.33,-1.023194,7.946527,high incidence
Ghana,1105.02,27.58,32.8,22.42,-1.023194,7.946527,high incidence
Ghana,1213.8,27.67,32.8,22.6,-1.023194,7.946527,high incidence
Ghana,1279.59,27.71,32.8,22.66,-1.023194,7.946527,high incidence
Ghana,1172.62,27.6,32.52,22.72,-1.023194,7.946527,high incidence
Ghana,1152.61,27.88,32.8,23.0,-1.023194,7.946527,high incidence
Ghana,1166.1,27.74,32.78,22.75,-1.023194,7.946527,high incidence
Ghana,1323.67,27.74,32.87,22.66,-1.023194,7.946527,high incidence
Ghana,1362.7,27.44,32.58,22.35,-1.023194,7.946527,high incidence
Ghana,1253.16,27.76,32.78,22.8,-1.023194,7.946527,high incidence
Ghana,1338.61,28.07,33.11,23.09,-1.023194,7.946527,high incidence
Ghana,1204.63,27.77,32.85,22.74,-1.023194,7.946527,high incidence
Ghana,1253.35,27.53,32.52,22.6,-1.023194,7.946527,high incidence
Ghana,1102.36,27.7,32.78,22.67,-1.023194,7.946527,high incidence
Ghana,1244.65,27.83,32.75,22.96,-1.023194,7.946527,high incidence
Ghana,1106.44,27.95,33.07,22.88,-1.023194,7.946527,high incidence
Ghana,1194.26,28.21,33.2,23.27,-1.023194,7.946527,high incidence
Ghana,1134.55,28.04,33.16,22.97,-1.023194,7.946527,high incidence
Ghana,1315.19,27.95,32.89,23.05,-1.023194,7.946527,high incidence
Ghana,1450.15,27.81,32.9,22.76,-1.023194,7.946527,high incidence
Ghana,1232.15,28.1,33.17,23.09,-1.023194,7.946527,high incidence
Ghana,1262.45,28.3,33.4,23.25,-1.023194,7.946527,high incidence
Brazil,1955.04,25.09,30.37,19.85,-51.92528,-14.235004,high incidence
Brazil,1773.66,25.35,30.73,20.02,-51.92528,-14.235004,high incidence
Brazil,1808.83,25.62,30.97,20.33,-51.92528,-14.235004,high incidence
Brazil,1741.63,25.42,30.8,20.09,-51.92528,-14.235004,high incidence
Brazil,1831.19,25.35,30.57,20.18,-51.92528,-14.235004,high incidence
Brazil,1834.71,25.61,30.87,20.39,-51.92528,-14.235004,high incidence
Brazil,1872.95,25.41,30.68,20.2,-51.92528,-14.235004,high incidence
Brazil,1753.46,25.53,30.99,20.12,-51.92528,-14.235004,high incidence
Brazil,1915.58,25.24,30.58,19.95,-51.92528,-14.235004,low incidence
Brazil,1956.06,25.43,30.67,20.24,-51.92528,-14.235004,low incidence
Brazil,1770.57,25.67,31.14,20.25,-51.92528,-14.235004,low incidence
Brazil,1884.16,25.35,30.72,20.03,-51.92528,-14.235004,low incidence
Brazil,1671.92,25.56,30.99,20.17,-51.92528,-14.235004,low incidence
Brazil,1837.5,25.49,30.79,20.25,-51.92528,-14.235004,low incidence
Brazil,1749.56,25.66,31.02,20.36,-51.92528,-14.235004,low incidence
Brazil,1591.47,25.97,31.4,20.58,-51.92528,-14.235004,low incidence
Brazil,1619.39,25.84,31.27,20.45,-51.92528,-14.235004,low incidence
Brazil,1654.49,25.77,31.16,20.42,-51.92528,-14.235004,low incidence
Brazil,1795.32,25.59,30.9,20.33,-51.92528,-14.235004,low incidence
Brazil,1683.12,25.94,31.35,20.58,-51.92528,-14.235004,low incidence
Brazil,1728.36,25.93,31.36,20.55,-51.92528,-14.235004,low incidence
Brazil,1781.56,25.57,30.93,20.26,-51.92528,-14.235004,low incidence
Botswana,463.97,21.4,29.1,13.74,24.684866,-22.328474,high incidence
Botswana,426.97,21.79,29.7,13.93,24.684866,-22.328474,low incidence
Botswana,360.2,21.97,30.07,13.92,24.684866,-22.328474,low incidence
Botswana,358.9,22.24,30.36,14.18,24.684866,-22.328474,low incidence
Botswana,423.26,22.34,30.29,14.43,24.684866,-22.328474,low incidence
Botswana,377.42,22.73,30.8,14.71,24.684866,-22.328474,low incidence
Botswana,427.44,21.78,29.65,13.96,24.684866,-22.328474,low incidence
Botswana,361.69,22.05,30.1,14.06,24.684866,-22.328474,low incidence
Botswana,407.44,22.2,30.27,14.17,24.684866,-22.328474,low incidence
Botswana,406.03,22.33,30.3,14.41,24.684866,-22.328474,low incidence
Botswana,474.69,22.35,30.41,14.34,24.684866,-22.328474,low incidence
Botswana,473.53,21.77,29.92,13.67,24.684866,-22.328474,low incidence
Botswana,368.85,22.06,30.32,13.85,24.684866,-22.328474,low incidence
Botswana,393.79,21.91,30.13,13.75,24.684866,-22.328474,low incidence
Botswana,380.09,22.02,30.1,13.99,24.684866,-22.328474,low incidence
Botswana,351.87,22.65,30.96,14.4,24.684866,-22.328474,low incidence
Botswana,386.23,22.67,30.89,14.5,24.684866,-22.328474,low incidence
Botswana,448.62,22.11,30.19,14.08,24.684866,-22.328474,low incidence
Botswana,387.07,22.3,30.43,14.22,24.684866,-22.328474,low incidence
Botswana,384.9,22.98,31.24,14.76,24.684866,-22.328474,low incidence
Botswana,405.52,22.06,30.03,14.14,24.684866,-22.328474,low incidence
Botswana,404.71,21.74,29.81,13.73,24.684866,-22.328474,low incidence
Zambia,1075.27,21.96,28.67,15.3,27.849332,-13.133897,high incidence
Zambia,1091.47,22.17,29.01,15.39,27.849332,-13.133897,high incidence
Zambia,912.36,22.39,29.46,15.38,27.849332,-13.133897,high incidence
Zambia,1020.01,22.49,29.57,15.46,27.849332,-13.133897,high incidence
Zambia,1115.97,22.27,29.34,15.25,27.849332,-13.133897,high incidence
Zambia,863.15,23.19,30.49,15.94,27.849332,-13.133897,high incidence
Zambia,1038.52,22.07,28.95,15.23,27.849332,-13.133897,high incidence
Zambia,976.79,22.16,29.2,15.17,27.849332,-13.133897,high incidence
Zambia,1026.97,21.96,29.11,14.87,27.849332,-13.133897,high incidence
Zambia,1049.61,22.23,29.31,15.2,27.849332,-13.133897,high incidence
Zambia,1055.84,22.62,29.49,15.81,27.849332,-13.133897,high incidence
Zambia,972.48,21.95,28.93,15.02,27.849332,-13.133897,high incidence
Zambia,1103.23,22.06,29.05,15.13,27.849332,-13.133897,high incidence
Zambia,1010.27,21.9,28.89,14.96,27.849332,-13.133897,high incidence
Zambia,1017.21,21.95,28.89,15.05,27.849332,-13.133897,high incidence
Zambia,920.74,22.36,29.45,15.32,27.849332,-13.133897,high incidence
Zambia,897.08,22.51,29.46,15.61,27.849332,-13.133897,high incidence
Zambia,1215.0,22.21,29.19,15.29,27.849332,-13.133897,high incidence
Zambia,1032.82,21.94,28.9,15.03,27.849332,-13.133897,high incidence
Zambia,1011.43,22.4,29.55,15.3,27.849332,-13.133897,high incidence
Zambia,1035.14,22.03,28.96,15.14,27.849332,-13.133897,high incidence
Zambia,1004.07,22.11,29.06,15.22,27.849332,-13.133897,high incidence
Zimbabwe,913.34,21.23,27.73,14.77,29.154857,-19.015438,high incidence
Zimbabwe,895.31,21.6,28.32,14.93,29.154857,-19.015438,high incidence
Zimbabwe,447.16,21.85,28.99,14.75,29.154857,-19.015438,high incidence
Zimbabwe,618.08,21.96,28.91,15.06,29.154857,-19.015438,high incidence
Zimbabwe,781.23,22.03,28.84,15.27,29.154857,-19.015438,high incidence
Zimbabwe,608.4,22.79,29.84,15.79,29.154857,-19.015438,high incidence
Zimbabwe,756.27,21.88,28.43,15.38,29.154857,-19.015438,high incidence
Zimbabwe,708.99,22.01,29.08,14.98,29.154857,-19.015438,high incidence
Zimbabwe,597.5,21.94,29.06,14.88,29.154857,-19.015438,high incidence
Zimbabwe,680.95,22.02,28.96,15.13,29.154857,-19.015438,high incidence
Zimbabwe,719.68,22.25,29.15,15.42,29.154857,-19.015438,high incidence
Zimbabwe,783.82,21.68,28.64,14.78,29.154857,-19.015438,high incidence
Zimbabwe,586.12,21.91,28.95,14.92,29.154857,-19.015438,high incidence
Zimbabwe,660.78,21.58,28.51,14.7,29.154857,-19.015438,high incidence
Zimbabwe,624.7,21.71,28.51,14.96,29.154857,-19.015438,high incidence
Zimbabwe,453.74,22.32,29.51,15.18,29.154857,-19.015438,high incidence
Zimbabwe,562.26,22.25,29.16,15.4,29.154857,-19.015438,high incidence
Zimbabwe,941.18,21.73,28.37,15.14,29.154857,-19.015438,high incidence
Zimbabwe,635.43,22.09,28.93,15.3,29.154857,-19.015438,high incidence
Zimbabwe,732.28,22.37,29.38,15.4,29.154857,-19.015438,high incidence
Zimbabwe,684.29,21.93,28.65,15.25,29.154857,-19.015438,high incidence
Zimbabwe,634.6,21.87,28.64,15.15,29.154857,-19.015438,high incidence
Niger,159.44,27.55,35.22,19.92,8.081666,17.607789,high incidence
Niger,165.27,27.8,35.59,20.07,8.081666,17.607789,high incidence
Niger,149.9,28.0,35.72,20.32,8.081666,17.607789,high incidence
Niger,205.53,28.08,35.67,20.55,8.081666,17.607789,high incidence
Niger,168.59,28.19,35.83,20.6,8.081666,17.607789,high incidence
Niger,206.88,28.27,35.67,20.91,8.081666,17.607789,high incidence
Niger,174.49,28.18,35.77,20.65,8.081666,17.607789,high incidence
Niger,184.97,28.19,35.85,20.59,8.081666,17.607789,high incidence
Niger,185.4,27.71,35.31,20.15,8.081666,17.607789,high incidence
Niger,163.59,28.76,36.42,21.14,8.081666,17.607789,high incidence
Niger,187.92,28.92,36.54,21.34,8.081666,17.607789,high incidence
Niger,159.98,28.39,35.95,20.88,8.081666,17.607789,high incidence
Niger,217.4,28.18,35.6,20.81,8.081666,17.607789,high incidence
Niger,185.77,28.32,36.02,20.66,8.081666,17.607789,high incidence
Niger,169.49,28.43,35.97,20.95,8.081666,17.607789,high incidence
Niger,183.5,27.92,35.29,20.61,8.081666,17.607789,high incidence
Niger,201.19,28.54,35.91,21.22,8.081666,17.607789,high incidence
Niger,177.3,28.0,35.38,20.66,8.081666,17.607789,high incidence
Niger,211.72,28.13,35.55,20.76,8.081666,17.607789,high incidence
Niger,199.56,27.87,35.26,20.52,8.081666,17.607789,high incidence
Niger,250.6,27.85,35.28,20.47,8.081666,17.607789,high incidence
Niger,158.12,28.09,35.71,20.52,8.081666,17.607789,high incidence
Nigeria,1146.59,26.92,33.12,20.77,8.675277,9.081999,high incidence
Nigeria,1152.54,27.11,33.18,21.09,8.675277,9.081999,high incidence
Nigeria,1142.42,27.28,33.32,21.28,8.675277,9.081999,high incidence
Nigeria,1277.44,27.38,33.41,21.41,8.675277,9.081999,high incidence
Nigeria,1148.15,27.38,33.41,21.4,8.675277,9.081999,high incidence
Nigeria,1187.63,27.5,33.44,21.62,8.675277,9.081999,high incidence
Nigeria,1182.21,27.47,33.49,21.51,8.675277,9.081999,high incidence
Nigeria,1187.19,27.45,33.46,21.49,8.675277,9.081999,high incidence
Nigeria,1205.2,27.09,33.1,21.13,8.675277,9.081999,high incidence
Nigeria,1170.9,27.75,33.8,21.75,8.675277,9.081999,high incidence
Nigeria,1241.66,27.86,33.83,21.94,8.675277,9.081999,high incidence
Nigeria,1051.71,27.49,33.6,21.43,8.675277,9.081999,high incidence
Nigeria,1240.5,27.3,33.17,21.49,8.675277,9.081999,high incidence
Nigeria,1069.52,27.51,33.53,21.53,8.675277,9.081999,high incidence
Nigeria,1142.71,27.61,33.45,21.83,8.675277,9.081999,high incidence
Nigeria,1060.78,27.38,33.33,21.49,8.675277,9.081999,high incidence
Nigeria,1245.16,27.79,33.69,21.95,8.675277,9.081999,high incidence
Nigeria,1158.66,27.46,33.32,21.65,8.675277,9.081999,high incidence
Nigeria,1233.04,27.41,33.23,21.64,8.675277,9.081999,high incidence
Nigeria,1296.78,27.29,32.98,21.65,8.675277,9.081999,high incidence
Nigeria,1254.97,27.43,33.32,21.6,8.675277,9.081999,high incidence
Nigeria,1114.97,27.67,33.74,21.65,8.675277,9.081999,high incidence
Nicaragua,2131.81,25.48,29.78,21.23,-85.207229,12.865416,high incidence
Nicaragua,2120.23,25.88,30.18,21.62,-85.207229,12.865416,low incidence
Nicaragua,2173.17,26.01,30.31,21.76,-85.207229,12.865416,low incidence
Nicaragua,2365.02,26.08,30.38,21.82,-85.207229,12.865416,low incidence
Nicaragua,2532.45,25.91,30.21,21.65,-85.207229,12.865416,low incidence
Nicaragua,2405.12,25.85,30.15,21.59,-85.207229,12.865416,low incidence
Nicaragua,2460.73,25.96,30.26,21.71,-85.207229,12.865416,low incidence
Nicaragua,2247.93,25.81,30.11,21.55,-85.207229,12.865416,low incidence
Nicaragua,2722.94,25.75,30.06,21.5,-85.207229,12.865416,low incidence
Nicaragua,2183.37,26.1,30.4,21.84,-85.207229,12.865416,low incidence
Nicaragua,2619.27,25.85,30.16,21.59,-85.207229,12.865416,low incidence
Nicaragua,2356.6,25.77,30.08,21.52,-85.207229,12.865416,low incidence
Nicaragua,2146.01,25.78,30.09,21.53,-85.207229,12.865416,low incidence
Nicaragua,2200.8,25.89,30.2,21.64,-85.207229,12.865416,low incidence
Nicaragua,2096.74,26.0,30.31,21.74,-85.207229,12.865416,low incidence
Nicaragua,2059.53,26.22,30.53,21.96,-85.207229,12.865416,low incidence
Nicaragua,2145.97,26.24,30.55,21.99,-85.207229,12.865416,low incidence
Nicaragua,2447.06,26.09,30.4,21.83,-85.207229,12.865416,low incidence
Nicaragua,2181.81,25.64,29.95,21.39,-85.207229,12.865416,low incidence
Nicaragua,2019.2,26.02,30.33,21.76,-85.207229,12.865416,low incidence
Nicaragua,2496.56,26.26,30.56,22.0,-85.207229,12.865416,high incidence
Nicaragua,2208.67,26.09,30.39,21.84,-85.207229,12.865416,low incidence
Bangladesh,2332.93,25.3,30.07,20.58,90.356331,23.684994,low incidence
Bangladesh,2252.27,26.03,30.86,21.24,90.356331,23.684994,low incidence
Bangladesh,2301.65,25.8,30.52,21.12,90.356331,23.684994,low incidence
Bangladesh,2150.53,25.76,30.46,21.11,90.356331,23.684994,low incidence
Bangladesh,2217.0,25.83,30.6,21.1,90.356331,23.684994,low incidence
Bangladesh,1991.46,26.03,30.75,21.35,90.356331,23.684994,low incidence
Bangladesh,1901.93,26.36,31.19,21.59,90.356331,23.684994,low incidence
Bangladesh,2456.52,26.08,30.94,21.26,90.356331,23.684994,low incidence
Bangladesh,2156.07,25.86,30.5,21.27,90.356331,23.684994,low incidence
Bangladesh,1957.16,26.6,31.57,21.68,90.356331,23.684994,low incidence
Bangladesh,2193.72,26.49,31.3,21.73,90.356331,23.684994,low incidence
Bangladesh,1948.29,25.87,30.67,21.11,90.356331,23.684994,low incidence
Bangladesh,1947.81,25.37,30.3,20.5,90.356331,23.684994,low incidence
Bangladesh,1996.3,25.3,30.1,20.54,90.356331,23.684994,low incidence
Bangladesh,1770.36,25.59,30.39,20.83,90.356331,23.684994,low incidence
Bangladesh,2486.1,25.44,30.14,20.78,90.356331,23.684994,low incidence
Bangladesh,2076.43,25.9,30.56,21.29,90.356331,23.684994,low incidence
Bangladesh,2674.16,25.67,30.27,21.11,90.356331,23.684994,low incidence
Bangladesh,1770.78,25.27,30.08,20.51,90.356331,23.684994,low incidence
Bangladesh,1991.53,25.62,30.34,20.95,90.356331,23.684994,low incidence
Bangladesh,2429.3,25.39,30.07,20.77,90.356331,23.684994,low incidence
Bangladesh,2092.6,25.7,30.51,20.93,90.356331,23.684994,low incidence
Belize,2017.85,25.31,29.85,20.82,-88.49765,17.189877,low incidence
Belize,2059.32,25.65,30.12,21.21,-88.49765,17.189877,low incidence
Belize,1854.97,25.8,30.33,21.32,-88.49765,17.189877,low incidence
Belize,1847.58,25.88,30.49,21.32,-88.49765,17.189877,low incidence
Belize,1856.33,25.8,30.46,21.18,-88.49765,17.189877,low incidence
Belize,2094.76,25.76,30.39,21.18,-88.49765,17.189877,low incidence
Belize,2633.89,25.7,29.96,21.49,-88.49765,17.189877,low incidence
Belize,1964.08,25.62,29.9,21.4,-88.49765,17.189877,low incidence
Belize,2210.09,25.65,30.12,21.23,-88.49765,17.189877,low incidence
Belize,1755.62,26.0,30.38,21.67,-88.49765,17.189877,low incidence
Belize,2230.44,25.37,29.54,21.24,-88.49765,17.189877,low incidence
Belize,2395.36,25.86,30.28,21.48,-88.49765,17.189877,low incidence
Belize,2003.39,25.9,30.34,21.53,-88.49765,17.189877,low incidence
Belize,2839.48,25.79,29.89,21.74,-88.49765,17.189877,low incidence
Belize,2161.98,25.72,30.29,21.19,-88.49765,17.189877,low incidence
Belize,1783.95,26.24,30.8,21.72,-88.49765,17.189877,low incidence
Belize,2003.23,26.32,30.88,21.81,-88.49765,17.189877,low incidence
Belize,2047.92,26.09,30.7,21.53,-88.49765,17.189877,low incidence
Belize,2265.81,25.53,29.92,21.2,-88.49765,17.189877,low incidence
Belize,1506.58,26.05,30.84,21.3,-88.49765,17.189877,low incidence
Belize,1966.82,26.38,30.98,21.84,-88.49765,17.189877,low incidence
Belize,1938.85,26.15,30.72,21.64,-88.49765,17.189877,low incidence
Peru,1684.36,19.49,25.63,13.38,-75.015152,-9.189967,low incidence
Peru,1749.09,19.34,25.42,13.31,-75.015152,-9.189967,low incidence
Peru,1695.9,19.75,25.79,13.74,-75.015152,-9.189967,high incidence
Peru,1767.87,19.7,25.83,13.62,-75.015152,-9.189967,high incidence
Peru,1752.45,19.77,25.82,13.77,-75.015152,-9.189967,high incidence
Peru,1535.34,19.65,25.73,13.62,-75.015152,-9.189967,low incidence
Peru,1788.8,19.78,25.8,13.8,-75.015152,-9.189967,low incidence
Peru,1690.03,19.22,25.3,13.18,-75.015152,-9.189967,low incidence
Peru,1687.51,19.45,25.56,13.39,-75.015152,-9.189967,low incidence
Peru,1690.04,19.8,25.89,13.76,-75.015152,-9.189967,low incidence
Peru,1407.26,19.77,25.92,13.68,-75.015152,-9.189967,low incidence
Peru,1629.87,19.51,25.6,13.47,-75.015152,-9.189967,low incidence
Peru,1460.1,19.72,25.77,13.72,-75.015152,-9.189967,low incidence
Peru,1606.56,19.35,25.36,13.39,-75.015152,-9.189967,low incidence
Peru,1572.07,19.74,25.73,13.78,-75.015152,-9.189967,low incidence
Peru,1570.35,20.28,26.34,14.26,-75.015152,-9.189967,low incidence
Peru,1557.09,20.22,26.4,14.07,-75.015152,-9.189967,low incidence
Peru,1624.58,19.99,26.16,13.86,-75.015152,-9.189967,low incidence
Peru,1597.78,19.59,25.65,13.57,-75.015152,-9.189967,low incidence
Peru,1645.44,19.9,25.97,13.87,-75.015152,-9.189967,low incidence
Peru,1584.2,19.96,26.06,13.9,-75.015152,-9.189967,low incidence
Peru,1498.25,19.79,25.85,13.78,-75.015152,-9.189967,low incidence
Philippines,3112.97,26.23,30.28,22.23,121.774017,12.879721,low incidence
Philippines,2862.34,26.28,30.47,22.14,121.774017,12.879721,low incidence
Philippines,2417.42,26.17,30.45,21.94,121.774017,12.879721,low incidence
Philippines,2738.8,26.05,30.42,21.72,121.774017,12.879721,low incidence
Philippines,2430.44,26.14,30.46,21.87,121.774017,12.879721,low incidence
Philippines,2549.97,26.24,30.51,22.03,121.774017,12.879721,low incidence
Philippines,2538.15,26.29,30.52,22.11,121.774017,12.879721,low incidence
Philippines,2758.08,26.29,30.4,22.23,121.774017,12.879721,low incidence
Philippines,3160.46,25.96,30.07,21.9,121.774017,12.879721,low incidence
Philippines,2818.23,25.99,30.15,21.89,121.774017,12.879721,low incidence
Philippines,2598.36,26.27,30.55,22.03,121.774017,12.879721,low incidence
Philippines,3358.83,26.03,30.16,21.95,121.774017,12.879721,low incidence
Philippines,2962.25,26.37,30.58,22.21,121.774017,12.879721,low incidence
Philippines,2729.13,26.37,30.6,22.2,121.774017,12.879721,low incidence
Philippines,2519.66,26.24,30.5,22.04,121.774017,12.879721,low incidence
Philippines,2373.26,26.46,30.74,22.23,121.774017,12.879721,low incidence
Philippines,2491.47,26.79,30.93,22.71,121.774017,12.879721,low incidence
Philippines,3176.99,26.35,30.4,22.36,121.774017,12.879721,low incidence
Philippines,2770.4,26.55,30.74,22.4,121.774017,12.879721,low incidence
Philippines,2396.16,26.62,30.76,22.52,121.774017,12.879721,low incidence
Philippines,2534.15,26.73,30.87,22.65,121.774017,12.879721,low incidence
Philippines,2814.66,26.7,30.79,22.66,121.774017,12.879721,low incidence
India,1042.88,24.81,30.82,18.85,78.96288,20.593684,high incidence
India,1025.68,24.99,30.99,19.03,78.96288,20.593684,high incidence
India,908.97,25.19,31.19,19.24,78.96288,20.593684,high incidence
India,1055.45,24.96,30.96,19.01,78.96288,20.593684,high incidence
India,1030.22,25.04,31.08,19.05,78.96288,20.593684,high incidence
India,1116.76,24.81,30.8,18.87,78.96288,20.593684,high incidence
India,1190.39,25.11,31.1,19.17,78.96288,20.593684,high incidence
India,1136.2,25.13,31.16,19.14,78.96288,20.593684,high incidence
India,1157.89,24.87,30.84,18.94,78.96288,20.593684,high incidence
India,1001.02,25.59,31.63,19.59,78.96288,20.593684,high incidence
India,1251.52,25.52,31.54,19.55,78.96288,20.593684,high incidence
India,1145.75,24.94,30.93,18.99,78.96288,20.593684,high incidence
India,1067.48,24.88,30.87,18.93,78.96288,20.593684,high incidence
India,1255.69,24.75,30.76,18.8,78.96288,20.593684,low incidence
India,1066.08,24.89,30.88,18.95,78.96288,20.593684,low incidence
India,1124.41,25.01,30.98,19.09,78.96288,20.593684,low incidence
India,1120.49,25.37,31.36,19.43,78.96288,20.593684,low incidence
India,1158.21,25.26,31.21,19.35,78.96288,20.593684,low incidence
India,1022.39,25.11,31.09,19.18,78.96288,20.593684,low incidence
India,1322.44,25.05,31.01,19.15,78.96288,20.593684,low incidence
India,1243.29,24.9,30.86,18.98,78.96288,20.593684,low incidence
India,1213.82,25.09,31.06,19.17,78.96288,20.593684,low incidence
Kazakhstan,238.0,7.37,13.29,1.47,66.923684,48.019573,low incidence
Kazakhstan,261.63,6.3,11.97,0.63,66.923684,48.019573,low incidence
Kazakhstan,232.31,6.67,12.45,0.9,66.923684,48.019573,low incidence
Kazakhstan,299.38,8.13,13.74,2.54,66.923684,48.019573,low incidence
Kazakhstan,250.72,6.48,12.21,0.77,66.923684,48.019573,low incidence
Kazakhstan,298.97,7.87,13.38,2.37,66.923684,48.019573,low incidence
Kazakhstan,333.97,7.77,13.31,2.25,66.923684,48.019573,low incidence
Kazakhstan,239.36,7.59,13.27,1.92,66.923684,48.019573,low incidence
Kazakhstan,251.81,6.49,12.21,0.79,66.923684,48.019573,low incidence
Kazakhstan,235.25,7.83,13.55,2.12,66.923684,48.019573,low incidence
Kenya,498.47,24.91,30.92,18.96,37.906193,-0.023559,high incidence
Kenya,638.27,25.1,30.96,19.29,37.906193,-0.023559,high incidence
Kenya,814.68,25.38,31.09,19.73,37.906193,-0.023559,high incidence
Kenya,650.38,25.35,31.34,19.4,37.906193,-0.023559,high incidence
Kenya,658.37,25.05,30.89,19.26,37.906193,-0.023559,high incidence
Kenya,545.12,24.96,30.96,19.02,37.906193,-0.023559,high incidence
Kenya,795.55,25.11,30.86,19.41,37.906193,-0.023559,high incidence
Kenya,716.54,25.0,30.91,19.14,37.906193,-0.023559,high incidence
Kenya,687.87,24.96,30.89,19.08,37.906193,-0.023559,high incidence
Kenya,683.22,25.55,31.48,19.68,37.906193,-0.023559,high incidence
Kenya,675.68,25.41,31.23,19.63,37.906193,-0.023559,high incidence
Kenya,648.39,25.2,31.1,19.36,37.906193,-0.023559,high incidence
Kenya,816.95,24.92,30.83,19.05,37.906193,-0.023559,high incidence
Kenya,768.46,25.15,31.08,19.28,37.906193,-0.023559,high incidence
Kenya,627.26,25.11,30.98,19.28,37.906193,-0.023559,high incidence
Kenya,808.21,25.21,31.08,19.38,37.906193,-0.023559,high incidence
Kenya,712.25,25.56,31.43,19.74,37.906193,-0.023559,high incidence
Kenya,1058.67,25.36,31.22,19.55,37.906193,-0.023559,high incidence
Kenya,835.23,25.01,30.91,19.16,37.906193,-0.023559,high incidence
Kenya,1146.11,25.45,31.35,19.6,37.906193,-0.023559,high incidence
Kenya,808.83,25.42,31.22,19.66,37.906193,-0.023559,high incidence
Kenya,1029.11,25.25,31.14,19.41,37.906193,-0.023559,high incidence
Gabon,1951.49,24.96,29.15,20.83,11.609444,-0.803689,high incidence
Gabon,1749.28,25.11,29.3,20.98,11.609444,-0.803689,high incidence
Gabon,2015.69,25.3,29.49,21.17,11.609444,-0.803689,high incidence
Gabon,1856.99,25.27,29.46,21.14,11.609444,-0.803689,high incidence
Gabon,1725.16,25.26,29.44,21.12,11.609444,-0.803689,high incidence
Gabon,1647.91,25.29,29.48,21.16,11.609444,-0.803689,high incidence
Gabon,1781.59,25.3,29.49,21.16,11.609444,-0.803689,high incidence
Gabon,2233.36,25.29,29.47,21.15,11.609444,-0.803689,high incidence
Gabon,1970.74,25.13,29.32,20.99,11.609444,-0.803689,high incidence
Gabon,1947.81,25.25,29.44,21.12,11.609444,-0.803689,high incidence
Gabon,1793.42,25.5,29.69,21.36,11.609444,-0.803689,high incidence
Gabon,1912.07,25.09,29.28,20.96,11.609444,-0.803689,high incidence
Gabon,2057.42,25.19,29.38,21.05,11.609444,-0.803689,high incidence
Gabon,1950.93,25.23,29.42,21.1,11.609444,-0.803689,high incidence
Gabon,1868.19,25.23,29.42,21.1,11.609444,-0.803689,high incidence
Gabon,1563.19,25.38,29.57,21.24,11.609444,-0.803689,high incidence
Gabon,1816.6,25.67,29.85,21.53,11.609444,-0.803689,high incidence
Gabon,1915.21,25.33,29.51,21.19,11.609444,-0.803689,high incidence
Gabon,1768.14,25.54,29.73,21.41,11.609444,-0.803689,high incidence
Gabon,2101.89,25.41,29.6,21.28,11.609444,-0.803689,high incidence
Gabon,1817.35,25.73,29.92,21.6,11.609444,-0.803689,high incidence
Gabon,1793.73,25.66,29.84,21.52,11.609444,-0.803689,high incidence
Georgia,912.92,8.92,14.38,3.47,43.356892,42.315407,low incidence
